EntityID,AttributeID,Value,TimePeriod
718,item,item:63983,2022-03
13962,buyer,buyer:44415,2022-07
3037,buyer,buyer:55251,2022-10
16256,tender,tender:946,2022-04
19045,item,item:3492,2023-01
15869,item,item:24646,2022-10
14670,buyer,buyer:46331,2022-10
10204,tender,tender:3159,2023-05
13782,buyer,buyer:28649,2022-07
12669,tender,tender:1657,2022-08
3161,item,item:15170,2022-08
18526,tender,tender:1483,2022-07
12446,item,item:39947,2022-04
15880,buyer,buyer:3201,2022-08
886,buyer,buyer:2396,2023-02
7831,item,item:27963,2023-03
4967,item,item:15311,2022-03
6660,buyer,buyer:20977,2021-12
1442,buyer,buyer:2629,2022-09
13060,buyer,buyer:67468,2022-04
3720,buyer,buyer:4426,2023-05
5126,item,item:16230,2021-12
5953,tender,tender:198,2021-12
18305,buyer,buyer:2613,2022-12
3070,item,item:9275,2023-01
10666,buyer,buyer:34051,2021-11
11476,item,item:36819,2022-02
12116,tender,tender:281,2021-12
10342,item,item:13146,2022-09
11914,buyer,buyer:9777,2021-11
19252,item,item:67801,2023-05
5359,item,item:16712,2022-08
10614,item,item:5652,2023-01
17748,tender,tender:277,2021-12
16821,buyer,buyer:17611,2023-02
12527,buyer,buyer:5143,2023-01
15676,tender,tender:2335,2022-12
16289,buyer,buyer:16470,2023-03
4775,buyer,buyer:14834,2021-12
7298,buyer,buyer:2356,2023-02
16717,item,item:53269,2022-09
6399,item,item:20556,2021-11
7197,tender,tender:2842,2023-03
1530,item,item:3490,2023-01
2375,buyer,buyer:14703,2023-05
4756,buyer,buyer:10931,2022-03
19350,buyer,buyer:12795,2023-03
14731,buyer,buyer:16213,2021-11
8599,tender,tender:2311,2022-12
13256,tender,tender:1473,2022-07
17810,item,item:19325,2022-08
18785,buyer,buyer:19991,2023-02
9472,item,item:64985,2021-12
14032,buyer,buyer:7094,2022-10
18874,tender,tender:920,2022-04
16507,tender,tender:1952,2022-10
8597,item,item:11872,2021-12
17244,item,item:49322,2022-04
19417,buyer,buyer:28483,2023-01
8759,buyer,buyer:32469,2022-04
3478,buyer,buyer:5792,2022-08
7216,tender,tender:1834,2022-09
7362,buyer,buyer:7928,2021-12
17531,tender,tender:2475,2023-01
12844,buyer,buyer:3178,2023-03
6721,buyer,buyer:18768,2023-01
5665,tender,tender:2158,2022-11
17930,buyer,buyer:21,2023-06
2151,buyer,buyer:3341,2022-08
19825,buyer,buyer:63177,2023-06
1237,item,item:1,2022-03
14369,tender,tender:2642,2023-02
12433,item,item:15966,2023-03
13780,buyer,buyer:41942,2023-01
2505,tender,tender:592,2022-02
12941,tender,tender:2457,2023-01
11164,buyer,buyer:35298,2021-12
16393,tender,tender:2977,2023-04
10073,tender,tender:1449,2022-07
19226,item,item:3379,2022-07
1232,item,item:21769,2023-03
2700,buyer,buyer:68738,2023-03
12973,tender,tender:1487,2022-07
8534,buyer,buyer:1406,2023-05
12894,item,item:41359,2022-06
17413,item,item:13630,2022-11
11872,tender,tender:221,2021-12
7335,item,item:3802,2022-01
10027,item,item:65701,2022-02
5204,buyer,buyer:14156,2022-06
16608,tender,tender:1625,2022-08
5835,tender,tender:2195,2022-11
6600,tender,tender:2687,2023-02
13565,item,item:43423,2022-07
11138,item,item:35210,2022-07
2753,buyer,buyer:7819,2023-06
9915,buyer,buyer:31127,2021-12
14983,item,item:66905,2022-05
17093,buyer,buyer:34998,2023-06
14525,tender,tender:3150,2023-05
4134,buyer,buyer:12984,2022-06
11255,tender,tender:1774,2022-09
12364,item,item:2346,2022-12
11754,buyer,buyer:7666,2022-07
4728,tender,tender:1421,2022-07
17731,item,item:1649,2022-01
6004,item,item:65078,2022-09
16769,item,item:4171,2022-10
55,item,item:11217,2022-12
69,tender,tender:921,2022-04
3837,tender,tender:1439,2022-07
15300,buyer,buyer:43338,2023-04
12316,buyer,buyer:15589,2022-05
5427,tender,tender:187,2021-12
4252,tender,tender:2627,2023-02
15556,tender,tender:2315,2022-12
9550,tender,tender:906,2022-04
7296,buyer,buyer:1136,2023-06
16966,buyer,buyer:6135,2022-10
3226,tender,tender:1253,2022-06
9934,buyer,buyer:31362,2021-11
13333,item,item:42577,2022-11
7915,buyer,buyer:12808,2022-01
19236,item,item:15101,2022-07
7468,buyer,buyer:13448,2022-11
390,buyer,buyer:63787,2021-12
5618,tender,tender:416,2022-01
14776,tender,tender:1573,2022-08
2241,buyer,buyer:6643,2022-01
5077,item,item:16123,2022-12
2764,item,item:8881,2022-04
1476,item,item:3462,2022-09
1571,item,item:3673,2022-06
19789,buyer,buyer:4964,2023-04
5955,buyer,buyer:18676,2022-02
892,item,item:46997,2022-10
12790,buyer,buyer:5318,2022-06
11863,item,item:17555,2022-04
19226,item,item:5819,2022-11
459,tender,tender:939,2022-04
13723,tender,tender:789,2022-03
16056,buyer,buyer:20288,2022-11
6114,buyer,buyer:19268,2022-02
550,item,item:1703,2021-11
59,tender,tender:1090,2022-05
15215,item,item:48543,2022-04
9453,tender,tender:1267,2022-06
12740,buyer,buyer:28316,2022-09
5032,tender,tender:2165,2022-11
14573,item,item:25227,2022-08
1550,item,item:42083,2022-09
1227,item,item:4654,2023-03
6120,item,item:19510,2022-04
18741,buyer,buyer:59647,2022-10
5878,tender,tender:2116,2022-11
5496,buyer,buyer:11211,2022-06
14931,buyer,buyer:16606,2023-06
9058,tender,tender:1968,2022-10
9899,item,item:3701,2023-04
1882,tender,tender:219,2021-12
11999,tender,tender:3183,2023-05
19555,tender,tender:2139,2022-11
7655,item,item:6790,2022-08
19413,item,item:7657,2023-06
14004,tender,tender:6,2021-11
216,buyer,buyer:607,2022-04
5791,tender,tender:1460,2022-07
18506,item,item:23994,2023-03
1877,tender,tender:1992,2022-10
14390,item,item:35058,2022-02
8524,item,item:27053,2023-03
15942,tender,tender:1175,2022-05
19261,item,item:5808,2023-05
17814,item,item:19878,2021-11
5951,tender,tender:3002,2023-04
153,buyer,buyer:508,2022-06
15209,item,item:13527,2022-08
12308,buyer,buyer:11446,2022-07
3541,buyer,buyer:54395,2022-01
19289,buyer,buyer:17834,2022-10
3700,buyer,buyer:8279,2022-06
7485,tender,tender:3351,2023-06
12909,tender,tender:1596,2022-08
5537,item,item:17377,2022-09
2059,item,item:6594,2022-06
10333,buyer,buyer:32471,2021-12
17384,item,item:14202,2023-03
13638,buyer,buyer:18844,2022-05
6947,buyer,buyer:21824,2022-03
12744,tender,tender:2181,2022-11
5970,tender,tender:3034,2023-04
14363,buyer,buyer:37526,2023-03
4598,buyer,buyer:2404,2022-12
17690,buyer,buyer:32394,2022-03
17839,tender,tender:716,2022-03
916,tender,tender:2454,2023-01
7055,item,item:6073,2022-06
11527,item,item:66184,2022-08
5574,buyer,buyer:499,2023-02
13136,buyer,buyer:41224,2023-03
16998,buyer,buyer:3465,2023-05
17398,buyer,buyer:64157,2022-11
1441,item,item:5020,2022-07
15816,buyer,buyer:1097,2023-02
10205,item,item:68280,2022-04
4596,buyer,buyer:31986,2021-11
7069,item,item:113,2022-04
4398,tender,tender:198,2021-12
10399,buyer,buyer:5896,2022-12
7199,buyer,buyer:65181,2022-03
17259,tender,tender:3007,2023-04
19593,tender,tender:2810,2023-03
3124,buyer,buyer:9814,2021-12
13055,item,item:484,2022-02
15497,item,item:22686,2023-03
15854,tender,tender:3037,2023-04
2637,tender,tender:1615,2022-08
4504,item,item:14566,2021-11
18410,tender,tender:1581,2022-08
17150,item,item:2641,2023-05
8008,item,item:25545,2021-12
18113,item,item:3999,2022-10
14151,buyer,buyer:3553,2023-04
6481,buyer,buyer:37830,2022-09
6955,tender,tender:1630,2022-08
3789,tender,tender:188,2021-12
11390,item,item:63849,2022-06
8296,item,item:3535,2022-03
9790,item,item:64004,2023-06
12698,buyer,buyer:22259,2022-12
19597,buyer,buyer:10077,2023-06
4894,tender,tender:234,2021-12
17023,buyer,buyer:435,2023-04
17438,item,item:55664,2021-12
16993,tender,tender:902,2022-04
6249,buyer,buyer:14147,2022-09
15964,buyer,buyer:0,2023-04
16046,buyer,buyer:12385,2022-03
5383,buyer,buyer:764,2022-10
9248,tender,tender:2015,2022-10
12566,tender,tender:929,2022-04
7755,tender,tender:1495,2022-07
12922,buyer,buyer:18791,2022-12
15101,item,item:1544,2022-05
8491,buyer,buyer:20274,2022-12
8849,item,item:27629,2022-06
7097,tender,tender:3176,2023-05
11701,tender,tender:1959,2022-10
8595,tender,tender:594,2022-02
17843,item,item:12987,2023-04
6097,item,item:19073,2022-10
10842,item,item:42996,2022-01
11420,tender,tender:1953,2022-10
11476,tender,tender:1,2021-11
1364,tender,tender:3000,2023-04
15671,tender,tender:1468,2022-07
12656,tender,tender:2343,2022-12
3157,tender,tender:3345,2023-06
10537,buyer,buyer:5328,2022-09
1110,buyer,buyer:67518,2022-07
221,tender,tender:1449,2022-07
3844,tender,tender:2837,2023-03
16361,buyer,buyer:17073,2023-04
12207,tender,tender:1250,2022-06
18851,tender,tender:2990,2023-04
14714,tender,tender:445,2022-01
8176,buyer,buyer:2316,2022-09
11962,buyer,buyer:67691,2022-12
1818,buyer,buyer:1406,2022-03
3808,buyer,buyer:12087,2022-04
15755,buyer,buyer:39785,2022-04
5155,item,item:10375,2022-02
1068,item,item:3371,2022-09
1570,item,item:5141,2021-11
6326,item,item:46183,2022-09
11528,item,item:24492,2022-09
6567,item,item:18259,2021-12
1054,item,item:21140,2022-07
4417,buyer,buyer:13895,2022-10
18898,tender,tender:2522,2023-01
11444,tender,tender:1579,2022-08
1945,tender,tender:782,2022-03
1416,item,item:6069,2022-06
15584,tender,tender:3151,2023-05
1290,item,item:3491,2023-02
13109,buyer,buyer:25783,2022-05
3105,tender,tender:707,2022-03
2669,buyer,buyer:64246,2023-05
7771,item,item:24481,2021-12
3010,tender,tender:1098,2022-05
8952,item,item:57622,2022-07
4440,tender,tender:1808,2022-09
12649,tender,tender:707,2022-03
2160,buyer,buyer:62754,2023-03
12728,tender,tender:290,2021-12
17839,item,item:40384,2021-11
14874,tender,tender:2916,2023-03
10220,tender,tender:2337,2022-12
4546,tender,tender:3135,2023-05
12307,buyer,buyer:34016,2022-08
3482,item,item:11188,2022-01
18818,tender,tender:2980,2023-04
15362,tender,tender:1673,2022-08
2559,tender,tender:608,2022-02
8809,item,item:40612,2022-04
1382,tender,tender:2659,2023-02
11065,tender,tender:264,2021-12
10464,tender,tender:1631,2022-08
1139,item,item:3715,2022-01
12064,buyer,buyer:31251,2023-01
12254,item,item:1590,2022-03
19608,buyer,buyer:68311,2022-10
11797,buyer,buyer:12031,2023-04
12818,tender,tender:392,2022-01
9607,tender,tender:3338,2023-06
5087,item,item:64885,2022-02
2400,tender,tender:3351,2023-06
4669,item,item:63866,2022-02
7310,buyer,buyer:9282,2023-01
8064,buyer,buyer:19908,2022-06
17311,item,item:6654,2021-12
18340,tender,tender:57,2021-11
6753,item,item:21665,2021-12
12959,tender,tender:405,2022-01
13842,buyer,buyer:27561,2021-11
18736,tender,tender:1066,2022-05
15787,buyer,buyer:35755,2022-03
15638,buyer,buyer:49734,2023-01
699,buyer,buyer:1245,2023-06
2643,buyer,buyer:8662,2021-11
18930,buyer,buyer:49097,2023-01
1974,buyer,buyer:5520,2022-01
5642,buyer,buyer:8223,2021-11
8834,item,item:68100,2022-10
15470,buyer,buyer:19566,2022-04
10008,buyer,buyer:1623,2022-05
11626,tender,tender:1434,2022-07
17039,tender,tender:2920,2023-03
17712,tender,tender:269,2021-12
6104,item,item:19604,2022-04
12223,buyer,buyer:30574,2022-03
15531,buyer,buyer:17693,2023-01
12729,tender,tender:1960,2022-10
12690,tender,tender:1443,2022-07
5335,buyer,buyer:1502,2022-01
7074,tender,tender:2829,2023-03
15956,tender,tender:2523,2023-01
2200,tender,tender:579,2022-02
2640,tender,tender:2166,2022-11
19302,item,item:13293,2022-08
18461,buyer,buyer:3613,2022-06
9138,buyer,buyer:50917,2022-04
14088,tender,tender:3203,2023-05
18548,item,item:5017,2022-12
11790,buyer,buyer:37211,2022-06
17241,buyer,buyer:4402,2022-12
4972,item,item:15120,2023-05
560,item,item:23108,2022-08
2978,buyer,buyer:36655,2022-09
11825,tender,tender:1982,2022-10
5345,tender,tender:24,2021-11
2206,buyer,buyer:2275,2022-01
678,buyer,buyer:2084,2021-11
4040,item,item:12535,2023-02
724,item,item:23747,2022-05
18003,buyer,buyer:12590,2022-12
9796,tender,tender:3151,2023-05
9539,item,item:13754,2023-04
2943,tender,tender:2004,2022-10
17905,item,item:15235,2023-01
9685,tender,tender:2310,2022-12
19673,item,item:2963,2022-10
15135,buyer,buyer:9647,2023-03
12469,item,item:40002,2022-10
7769,buyer,buyer:24095,2021-11
4756,item,item:15286,2022-06
5510,buyer,buyer:17465,2022-04
15134,item,item:31593,2023-04
14216,item,item:28300,2022-09
12749,tender,tender:1065,2022-05
14621,buyer,buyer:7755,2022-09
9148,tender,tender:2521,2023-01
3119,item,item:23612,2022-06
15374,item,item:20063,2022-11
14246,buyer,buyer:3685,2023-06
12185,tender,tender:986,2022-04
15625,tender,tender:1813,2022-09
13355,item,item:42809,2022-07
14042,buyer,buyer:68482,2022-05
17312,tender,tender:3038,2023-04
18650,buyer,buyer:1617,2022-07
2270,buyer,buyer:7620,2021-11
3579,item,item:1200,2022-03
11847,tender,tender:2639,2023-02
12362,item,item:410,2022-10
5010,tender,tender:25,2021-11
19803,tender,tender:1984,2022-10
8681,buyer,buyer:29291,2022-07
18683,buyer,buyer:47879,2023-04
16955,tender,tender:2177,2022-11
9367,tender,tender:32,2021-11
8004,buyer,buyer:597,2022-05
13800,item,item:2785,2023-03
7601,item,item:24118,2022-10
13389,item,item:10121,2023-02
4507,buyer,buyer:13793,2021-12
18166,item,item:56336,2022-12
7036,tender,tender:3325,2023-06
8666,buyer,buyer:27324,2022-05
16022,item,item:64543,2023-06
16434,buyer,buyer:8611,2023-01
8332,buyer,buyer:17222,2023-05
8900,item,item:917,2022-06
3509,tender,tender:1114,2022-05
4799,buyer,buyer:3348,2022-05
12894,tender,tender:1604,2022-08
18900,buyer,buyer:10081,2022-09
15391,item,item:213,2023-06
17441,buyer,buyer:20773,2022-01
11895,buyer,buyer:119,2022-01
8427,buyer,buyer:791,2021-11
12377,tender,tender:3391,2023-06
8265,tender,tender:3328,2023-06
1520,tender,tender:1628,2022-08
17728,item,item:7775,2023-04
4196,tender,tender:224,2021-12
7070,item,item:23088,2022-03
1190,item,item:4332,2022-05
14013,buyer,buyer:1002,2023-03
12530,item,item:49838,2023-05
12571,tender,tender:44,2021-11
16596,buyer,buyer:5363,2022-06
12648,tender,tender:1683,2022-08
8078,item,item:37773,2022-04
13231,tender,tender:754,2022-03
19360,tender,tender:2249,2022-11
8261,tender,tender:390,2022-01
4325,item,item:13271,2022-12
16139,item,item:13325,2023-06
17182,item,item:19151,2022-10
13823,buyer,buyer:8600,2023-01
8769,tender,tender:1593,2022-08
81,buyer,buyer:63730,2022-02
4171,item,item:13178,2021-11
7629,tender,tender:424,2022-01
10536,item,item:29455,2022-07
12293,item,item:7195,2022-01
17882,buyer,buyer:28029,2022-10
741,tender,tender:2004,2022-10
10705,item,item:27074,2023-01
18153,tender,tender:2626,2023-02
9804,tender,tender:1473,2022-07
9145,tender,tender:2876,2023-03
5437,item,item:17511,2021-12
6692,item,item:21184,2023-05
1180,buyer,buyer:3124,2022-02
1678,item,item:38829,2023-04
1279,buyer,buyer:3513,2022-03
14666,buyer,buyer:6618,2022-11
7420,buyer,buyer:1994,2023-01
7959,buyer,buyer:25056,2021-12
12825,item,item:47248,2022-12
6769,tender,tender:1266,2022-06
9635,tender,tender:2512,2023-01
4745,tender,tender:1591,2022-08
9776,tender,tender:1576,2022-08
19019,buyer,buyer:3972,2023-03
702,buyer,buyer:63868,2022-08
13256,tender,tender:1098,2022-05
7759,item,item:12569,2021-12
2809,buyer,buyer:5258,2021-11
8503,buyer,buyer:39,2022-08
16751,item,item:56875,2023-03
11699,buyer,buyer:6763,2022-12
17982,buyer,buyer:663,2023-06
8172,tender,tender:1417,2022-07
8427,item,item:68047,2022-07
1888,item,item:6537,2023-02
15519,item,item:18770,2021-11
13521,item,item:1277,2023-06
15926,buyer,buyer:53949,2022-02
8473,tender,tender:82,2021-11
687,buyer,buyer:33509,2023-01
8877,tender,tender:3306,2023-06
9290,tender,tender:264,2021-12
19549,item,item:43846,2023-02
5616,item,item:18055,2022-06
6684,item,item:21541,2022-12
18167,buyer,buyer:11179,2022-07
5718,item,item:18013,2022-05
3970,tender,tender:3354,2023-06
19564,buyer,buyer:21565,2022-11
4342,item,item:13256,2022-08
12630,item,item:12296,2022-05
8078,buyer,buyer:14359,2022-01
14333,tender,tender:1127,2022-05
8592,item,item:36691,2022-01
420,buyer,buyer:1221,2022-01
16659,buyer,buyer:15864,2022-10
10877,buyer,buyer:64096,2023-01
10688,buyer,buyer:35524,2022-07
15505,buyer,buyer:3357,2023-04
12310,tender,tender:790,2022-03
9773,tender,tender:835,2022-03
3022,tender,tender:3223,2023-05
4059,item,item:2301,2022-01
11833,item,item:22011,2023-05
11572,tender,tender:3213,2023-05
7628,tender,tender:1658,2022-08
1636,tender,tender:604,2022-02
7886,tender,tender:226,2021-12
2150,tender,tender:371,2022-01
5154,item,item:2947,2023-02
13588,buyer,buyer:20501,2022-05
6097,buyer,buyer:3360,2022-06
10168,tender,tender:3332,2023-06
640,tender,tender:2810,2023-03
9179,buyer,buyer:63938,2023-05
5254,tender,tender:935,2022-04
1756,item,item:5674,2022-05
5807,item,item:10792,2023-03
2510,buyer,buyer:7706,2022-02
1917,item,item:493,2022-10
7723,buyer,buyer:15749,2022-12
15750,buyer,buyer:41091,2022-06
15096,item,item:9158,2022-08
15765,item,item:50341,2023-02
6813,buyer,buyer:21427,2021-11
19782,item,item:6891,2022-02
2314,buyer,buyer:6675,2023-02
288,buyer,buyer:886,2022-03
8889,buyer,buyer:27986,2021-11
10917,tender,tender:1793,2022-09
9001,buyer,buyer:68488,2023-03
11943,item,item:41590,2023-05
15016,buyer,buyer:7529,2023-02
936,tender,tender:1246,2022-06
2284,tender,tender:705,2022-03
760,buyer,buyer:1034,2022-05
17752,tender,tender:1105,2022-05
6784,item,item:21892,2022-08
13626,buyer,buyer:43271,2021-12
16878,tender,tender:1839,2022-09
10167,item,item:8063,2023-05
11965,buyer,buyer:10659,2023-01
11578,tender,tender:1978,2022-10
397,tender,tender:1249,2022-06
8781,buyer,buyer:688,2022-04
14927,item,item:49153,2021-12
15360,item,item:41823,2023-06
7820,buyer,buyer:3709,2022-10
4598,tender,tender:944,2022-04
10395,tender,tender:3222,2023-05
2695,buyer,buyer:42703,2022-04
17474,item,item:23739,2023-06
17255,tender,tender:2970,2023-04
5085,item,item:7370,2022-10
13504,buyer,buyer:7750,2023-06
17905,buyer,buyer:51085,2023-01
1278,buyer,buyer:8441,2022-09
2666,item,item:6803,2022-07
4077,tender,tender:3000,2023-04
19162,item,item:29807,2022-11
16170,item,item:10205,2022-06
18686,tender,tender:1856,2022-09
11755,item,item:66227,2021-12
4605,tender,tender:259,2021-12
13786,tender,tender:2733,2023-02
14009,buyer,buyer:31869,2022-07
7874,buyer,buyer:1164,2023-03
6905,buyer,buyer:22367,2022-03
17519,tender,tender:2463,2023-01
17540,buyer,buyer:21148,2022-05
2334,buyer,buyer:6905,2021-11
3639,buyer,buyer:10439,2023-03
10604,item,item:33788,2022-04
7364,buyer,buyer:12216,2022-08
4743,buyer,buyer:5536,2023-02
17757,buyer,buyer:38537,2022-12
5995,item,item:7164,2022-07
11710,item,item:56890,2022-04
18997,item,item:46,2022-04
18872,item,item:60096,2023-02
91,tender,tender:193,2021-12
7657,tender,tender:434,2022-01
11682,buyer,buyer:14839,2022-04
921,item,item:3001,2022-09
11053,tender,tender:1843,2022-09
18177,buyer,buyer:5829,2022-06
10689,buyer,buyer:9056,2021-12
8855,item,item:1905,2021-12
3106,item,item:1163,2022-05
14201,item,item:12462,2022-03
292,tender,tender:54,2021-11
7137,item,item:18345,2022-11
8214,item,item:10880,2022-02
13282,buyer,buyer:34864,2023-04
10844,buyer,buyer:33666,2023-06
9879,buyer,buyer:4403,2023-04
3170,tender,tender:15,2021-11
1051,buyer,buyer:63879,2022-10
17526,buyer,buyer:9472,2023-06
4447,tender,tender:1275,2022-06
16243,tender,tender:1120,2022-05
233,tender,tender:2978,2023-04
2374,item,item:7375,2022-07
4840,item,item:15235,2022-11
18772,tender,tender:1597,2022-08
18290,item,item:58356,2022-09
8784,tender,tender:1110,2022-05
16564,tender,tender:2832,2023-03
3667,tender,tender:969,2022-04
14483,item,item:46268,2023-02
7825,item,item:14129,2022-10
11300,buyer,buyer:35680,2023-02
6379,buyer,buyer:19484,2022-06
3018,item,item:9725,2021-11
10554,item,item:36366,2023-04
19277,item,item:65553,2022-09
6243,buyer,buyer:20212,2022-05
18398,buyer,buyer:17098,2023-03
5486,buyer,buyer:587,2022-03
18782,tender,tender:1640,2022-08
934,buyer,buyer:63900,2021-12
17595,item,item:56138,2021-11
17782,tender,tender:2808,2023-03
17939,buyer,buyer:8984,2023-05
11922,tender,tender:782,2022-03
7762,tender,tender:3319,2023-06
610,buyer,buyer:1620,2022-02
7830,item,item:24318,2023-04
16825,tender,tender:628,2022-02
6085,item,item:19293,2021-12
8373,item,item:26697,2021-11
4274,buyer,buyer:58641,2021-11
6829,item,item:16454,2022-01
18035,item,item:19888,2023-02
583,item,item:4574,2023-05
13845,item,item:34622,2022-12
